id,title,company,location,salary_min,salary_max,created,category,description,salary_avg
5613268073,Project Engineer,Wyn&Co,"Ingleburn, Campbelltown Area",120000.0,120000.0,2026-02-04,Trade & Construction Jobs,"We are seeking an experienced Project Engineer with a strong pavement construction background to support both tender pricing and project delivery across a growing pipeline of civil works. This role suits a hands-on PE who has spent a solid part of their career delivering pavement projects end-to-end — from take-offs and methodology through to site delivery, QA, and close-out. The Role You’ll be involved early in tenders and RFQs, then stay across the project through construction to ensure stron…",120000.0
5630912069,Facade Engineer,Building Talent Recruitment,"Sydney, Sydney Region",75000.0,100000.0,2026-02-16,Engineering Jobs,"The Company With nearly 40 years of experience in the facade industry, The founder established the company in 2005, specializing in aluminum and glass curtain walls for commercial buildings. Small intimate team with a strong senior manager in place, they are now looking to expand by adding a couple of talented individuals. The Role Your role will include façade performance design, building envelope design, façade remediation, and structural analysis. You'll produce technical reports, assess des…",87500.0
5610482121,Security Engineer,Lendi Group,"Sydney, Sydney Region",,,2026-02-03,IT Jobs,"Job Description Working closely with the Cyber Security team to ensure security principles are consistently applied across the engineering environment. Collaborating and coding with engineering teams to uplift secure development practices and reduce recurring security findings. Designing, building, and maintaining secure cloud and microservice solutions. Improving security posture through effective use of COTS products, platform controls, and network infrastructure. Vulnerability and Threat Man…",0.0
5537276084,Data Engineer,Ticketek Entertainment Group,"The Rocks, Sydney",,,2025-12-11,IT Jobs,"About Ticketek Entertainment Group ​ Ticketek Entertainment Group is a global fan experience company that tickets, promotes and delivers live experiences impossible to forget. In a distracted world where nothing beats real human moments, We makes life better live! Our Group includes; our Fan Experience Platform (Ticketek) that sells tickets and provides value added services, Event promoting, with businesses across Sport (TEG Sport), Touring (TEG Touring) and Family Experiences (TEG Experien ces…",0.0
5617487132,Civil Engineer,Building Talent Recruitment,"Wollongong Area, Illawarra",80000.0,140000.0,2026-02-07,Engineering Jobs,"THE COMPANY With over 40 years of engineering excellence and offices across Australia, this forward-thinking multidisciplinary engineering design consultancy have an outstanding reputation in the market. They are employee focused and this fosters a culture of inclusion, dedication and excellence. They have undergone significant growth and this has been built on their employees being at the centre of everything that they do. This growth is continuing and it's an exciting time to be a part of suc…",110000.0
5634665898,Drainage Engineer,Building Talent Recruitment,"Sydney, Sydney Region",110000.0,140000.0,2026-02-19,Engineering Jobs,"The Company A leading, employee-owned engineering design consultancy with a strong reputation across Australia and internationally. Known for delivering multi-disciplinary expertise across diverse sectors, they combine technical excellence with a people-first culture. Why Join The Team? Employee-owned – decisions driven by what’s best for the business and staff, not external shareholders Excellent conditions & benefits – competitive packages and genuine work–life balance Influence & input – eve…",125000.0
5609822700,Project Engineer,The Constructive Collective,"Sydney, Sydney Region",110000.0,130000.0,2026-02-02,Trade & Construction Jobs,What’s In It For You Secure pipeline of Sydney-based infrastructure projects Opportunity to work on technically interesting FRP and utility assets Strong mentoring and support from experienced Project Managers Competitive salary package based on experience Long-term career progression within a growing contractor Really solid team environment About You You are a motivated civil professional who enjoys being hands-on and taking ownership of projects. You will ideally have: A degree in Civil Engin…,120000.0
5617485892,Cyber Engineer,FourQuarters,"Sydney, Sydney Region",200000.0,200000.0,2026-02-07,IT Jobs,"As we transition from a managed service provider to an internal operations model, we require a highly skilled Cyber Engineer to take ownership of our security environment. You will be the technical lead responsible for maintaining the health of our Microsoft Sentinel platform while driving the evolution of our threat detection and hunting capabilities. Core Responsibilities Platform Transition & BAU: Act as the internal subject matter expert to ensure a smooth transition from the Managed Servic…",200000.0
5601520320,Software Engineer,ClickView,"Sydney, Sydney Region",,,2026-01-27,IT Jobs,"Build scalable, high-impact features for Australia’s leading edtech platform Solve complex, meaningful problems that challenge your thinking and grow your skills Collaborate with an exceptional team of talented, passionate engineers who love solving hard problems, and challenging each other Permanent, full-time role, hybrid from our Sydney office (2 days in-office) Why Join Us? Do you want to shape the future of education? At ClickView, we're on a mission to empower teachers and captivate stude…",0.0
5621533346,Project Engineer,The Constructive Collective,"Sydney, Sydney Region",120000.0,140000.0,2026-02-10,Trade & Construction Jobs,"What’s In It For You Exposure to roads, drainage, and infrastructure projects. Practical experience with TfNSW standards. Clear guidance from approachable leadership. Room to grow while working alongside experienced engineers. About You Experience in civil construction or project engineering. Familiarity with TfNSW projects highly regarded. Comfortable with night shifts and flexible scheduling. Proactive, practical, and calm under pressure. Strong communicator with crews, subcontractors, and cl…",130000.0
5604282425,Project Engineer,Gough Recruitment,"Sydney, Sydney Region",170000.0,230000.0,2026-01-29,Trade & Construction Jobs,"High‑Rise Residential / Mixed‑Use Projects Leading Tier-2 Builder | Permanent Role Our client, a leading tier-2 builder with a strong reputation for delivering landmark high‑rise developments, is recruiting two experienced Senior Project Engineers to join projects in Sydney’s Hills District and Northern Sydney. These roles suit ambitious engineers who thrive on technical problem‑solving, design coordination and driving quality outcomes on complex builds. Large‑scale high‑rise or mixed‑use exper…",200000.0
5629724092,Civil Engineer,Building Talent Recruitment,"Sydney, Sydney Region",90000.0,120000.0,2026-02-15,Trade & Construction Jobs,The Company Specialist civil engineering design consultancy have experienced unparalleled success. The three highly regarded and influential Directors started this company with growth in mind but with their employee value proposition being at the forefront of how they were going to achieve this: Inclusion Diversity Career growth and development at all levels Practices in place to avoid burnout that keep you enjoying your role Fantastic team dynamic where success is rewarded and everyone plays t…,105000.0
